x, y, theta, stamp, 
-0.9568972660554623, -4.8481088110874895, -1.8474794723460555, 20740000000, 
-0.9592040981796763, -4.856238849973269, -1.847244757796891, 20842000000, 
-0.9613861419290269, -4.863934813446633, -1.8470687035363273, 20944000000, 
-0.9627876036025363, -4.8688794696539786, -1.8470633686825235, 21012000000, 
-0.9647775975316941, -4.875900234414222, -1.8471539848197966, 21114000000, 
-0.966661990967735, -4.8825451711107615, -1.84731257401844, 21216000000, 
-0.9684573959665778, -4.888872853897324, -1.8474164111808635, 21318000000, 
-0.9701900301521563, -4.894977693397792, -1.8474635560482189, 21420000000, 
-0.9717880057948242, -4.900607819892796, -1.8474244852082915, 21522000000, 
-0.9732950023449508, -4.90591850579087, -1.8473631443243639, 21624000000, 
-0.9747146629367737, -4.910922649518881, -1.8473156398303903, 21726000000, 
-0.9760616133153867, -4.915670929597999, -1.847311651838352, 21828000000, 
-0.9773427153500194, -4.9201867836682895, -1.8473475656375338, 21930000000, 
-0.978557377345309, -4.924467799314512, -1.8473978387918075, 22032000000, 
-0.9797072708179548, -4.928519864424243, -1.8474346603560672, 22134000000, 
-0.9807940787223095, -4.932349343365381, -1.847443726999992, 22236000000, 
-0.9818215457193938, -4.935969452394477, -1.8474302548445865, 22338000000, 
-0.9827937738483001, -4.939395063108789, -1.8474103890570408, 22440000000, 
-0.9837141918417995, -4.942638551101987, -1.847400563299296, 22542000000, 
-0.9845857503581807, -4.945709907552854, -1.8474075191428554, 22644000000, 
-0.9851457585209596, -4.947683221992492, -1.8474223618307635, 22712000000, 
-0.9859409060328229, -4.950485046347076, -1.8474428848519902, 22814000000, 
-0.9866855970608679, -4.953109072206784, -1.8474577475680358, 22916000000, 
-0.9874021805305159, -4.955633586741302, -1.847460016993974, 23018000000, 
-0.9880801862223864, -4.958021711653889, -1.8474568181887523, 23120000000, 
-0.9887195851104734, -4.96027399673678, -1.8474532676591964, 23222000000, 
-0.9893236402748417, -4.962401126433529, -1.847454429696346, 23324000000, 
-0.9898942066256207, -4.964410101359583, -1.8474601360463898, 23426000000, 
-0.990434757760594, -4.96631302134545, -1.847467772562635, 23528000000, 
-0.9909469930082697, -4.96811580574741, -1.8474717950043087, 23630000000, 
-0.9914322862041431, -4.969823416222452, -1.847469254468406, 23732000000, 
