x, y, theta, stamp, 
-0.911642764549417, -4.683039373700598, -1.8439096971253408, 69738000000, 
-0.916403271055298, -4.700020116371298, -1.844214156008714, 69840000000, 
-0.9209151730763689, -4.716105856493511, -1.8442234261810135, 69942000000, 
-0.925178633392307, -4.731320802110024, -1.8437674083499365, 70044000000, 
-0.929198891074697, -4.745700313002563, -1.8430653773388859, 70146000000, 
-0.932990716111409, -4.759296887107257, -1.8424343905536578, 70248000000, 
-0.9365739189850738, -4.772168326950723, -1.8421393014221326, 70350000000, 
-0.9399671965520524, -4.784363362323893, -1.842205720235341, 70452000000, 
-0.9431837324900055, -4.79591686383753, -1.8424607302806573, 70554000000, 
-0.9452519591925732, -4.803340766805731, -1.842624428732245, 70622000000, 
-0.9481878998012038, -4.813873824498942, -1.8426905812174488, 70724000000, 
-0.950963786265312, -4.823833073103763, -1.842581901757345, 70826000000, 
-0.9536051299985523, -4.8333152007901745, -1.842412266287515, 70928000000, 
-0.9561018998887413, -4.842285097965489, -1.8422644852972891, 71030000000, 
-0.9584524329605634, -4.850733845814902, -1.842196182842095, 71132000000, 
-0.9606736373474792, -4.858718496015079, -1.8422205090433177, 71234000000, 
-0.9627737298623058, -4.866266612624029, -1.8422930136778346, 71336000000, 
-0.964763633371146, -4.873416876604675, -1.842360468488775, 71438000000, 
-0.9666498319094411, -4.880193614884163, -1.8423823593487436, 71540000000, 
-0.9684365072490326, -4.8866132796876816, -1.842353488048704, 71642000000, 
-0.9701273654827648, -4.892689697458985, -1.8423005212278771, 71744000000, 
-0.9717261626766623, -4.898436324825339, -1.8422605615647822, 71846000000, 
-0.9732382032325407, -4.903871499066557, -1.8422566066466826, 71948000000, 
-0.9746691644242024, -4.909015163038003, -1.842287118039181, 72050000000, 
-0.9760244146966618, -4.913886073935374, -1.8423290484717907, 72152000000, 
-0.9773078295275972, -4.9184983494441585, -1.8423595134921744, 72254000000, 
-0.9781324320113924, -4.92146150247913, -1.8423629834071291, 72322000000, 
-0.9793027413036023, -4.925666938022131, -1.8423579907758414, 72424000000, 
-0.9803984222248204, -4.929604403519687, -1.8423486629641352, 72526000000, 
-0.9814527752858739, -4.933393393656503, -1.8423477708808285, 72628000000, 
-0.9824507266060567, -4.93697977197759, -1.8423571830943246, 72730000000, 
-0.9833921099082965, -4.940362671002724, -1.842373402459573, 72832000000, 
-0.9842812415361826, -4.943557368485894, -1.8423906317456311, 72934000000, 
-0.9851206426193508, -4.946572829679311, -1.8424043759618747, 73036000000, 
-0.9859155059768951, -4.949428567123773, -1.8424127816950178, 73138000000, 
-0.9866687493798499, -4.952134906672467, -1.8424170966553095, 73240000000, 
-0.9873824689702243, -4.954699185217673, -1.8424190275349572, 73342000000, 
-0.988058175499236, -4.957126653876467, -1.8424234748721324, 73444000000, 
-0.9886973306973378, -4.959422861708267, -1.8424294438389304, 73546000000, 
-0.9893019842643741, -4.961594585405772, -1.8424393974043893, 73648000000, 
-0.9898742820349522, -4.963649727892625, -1.8424502294958556, 73750000000, 
-0.9904162323935026, -4.9655954867912415, -1.8424606187241712, 73852000000, 
